"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2016","APR","","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.49",""
"SURVEY","2016","APR","","STATE","WISCONSIN","55","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.65",""
"SURVEY","2016","APR","","STATE","WISCONSIN","55","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","8.98",""
"SURVEY","2016","MAY","","STATE","ARKANSAS","05","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.2",""
"SURVEY","2016","MAY","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.64",""
"SURVEY","2016","MAY","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.82",""
"SURVEY","2016","MAY","","STATE","ILLINOIS","17","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2016","MAY","","STATE","ILLINOIS","17","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.1",""
"SURVEY","2016","MAY","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.09",""
"SURVEY","2016","MAY","","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.1",""
"SURVEY","2016","MAY","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.6",""
"SURVEY","2016","MAY","","STATE","IOWA","19","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.53",""
"SURVEY","2016","MAY","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","9.61",""
"SURVEY","2016","MAY","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.86",""
"SURVEY","2016","MAY","","STATE","KANSAS","20","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","9.66",""
"SURVEY","2016","MAY","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.01",""
"SURVEY","2016","MAY","","STATE","KENTUCKY","21","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.2",""
"SURVEY","2016","MAY","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2016","MAY","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.75",""
"SURVEY","2016","MAY","","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.29",""
"SURVEY","2016","MAY","","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","9.66",""
"SURVEY","2016","MAY","","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.49",""
"SURVEY","2016","MAY","","STATE","MINNESOTA","27","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.98",""
"SURVEY","2016","MAY","","STATE","MINNESOTA","27","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","9.69",""
"SURVEY","2016","MAY","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.7",""
"SURVEY","2016","MAY","","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.79",""
"SURVEY","2016","MAY","","STATE","MISSOURI","29","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","9.94",""
"SURVEY","2016","MAY","","STATE","MONTANA","30","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (S)",""
"SURVEY","2016","MAY","","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.56",""
"SURVEY","2016","MAY","","STATE","NEBRASKA","31","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2016","MAY","","STATE","NEBRASKA","31","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","9.51",""
"SURVEY","2016","MAY","","STATE","NEW YORK","36","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2016","MAY","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.59",""
"SURVEY","2016","MAY","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.1",""
"SURVEY","2016","MAY","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.42",""
"SURVEY","2016","MAY","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.79",""
"SURVEY","2016","MAY","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","9.3",""
"SURVEY","2016","MAY","","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.02",""
"SURVEY","2016","MAY","","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2016","MAY","","STATE","OREGON","41","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (S)",""
"SURVEY","2016","MAY","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.17",""
"SURVEY","2016","MAY","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2016","MAY","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.36",""
"SURVEY","2016","MAY","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.93",""
"SURVEY","2016","MAY","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","9.3",""
"SURVEY","2016","MAY","","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.1",""
"SURVEY","2016","MAY","","STATE","TENNESSEE","47","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","9.96",""
"SURVEY","2016","MAY","","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.1",""
"SURVEY","2016","MAY","","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2016","MAY","","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.57",""
"SURVEY","2016","MAY","","STATE","WISCONSIN","55","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.64",""
"SURVEY","2016","MAY","","STATE","WISCONSIN","55","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","9.69",""
"SURVEY","2016","JUN","","STATE","ARKANSAS","05","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2016","JUN","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.85",""
"SURVEY","2016","JUN","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.92",""
"SURVEY","2016","JUN","","STATE","ILLINOIS","17","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.73",""
"SURVEY","2016","JUN","","STATE","ILLINOIS","17","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.6",""
"SURVEY","2016","JUN","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.26",""
"SURVEY","2016","JUN","","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.9",""
"SURVEY","2016","JUN","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.75",""
"SURVEY","2016","JUN","","STATE","IOWA","19","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.44",""
"SURVEY","2016","JUN","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2016","JUN","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.03",""
"SURVEY","2016","JUN","","STATE","KANSAS","20","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.3",""
"SURVEY","2016","JUN","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.08",""
"SURVEY","2016","JUN","","STATE","KENTUCKY","21","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.7",""
"SURVEY","2016","JUN","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","11.4",""
"SURVEY","2016","JUN","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.95",""
"SURVEY","2016","JUN","","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2016","JUN","","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.5",""
"SURVEY","2016","JUN","","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.65",""
"SURVEY","2016","JUN","","STATE","MINNESOTA","27","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.82",""
"SURVEY","2016","JUN","","STATE","MINNESOTA","27","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","9.88",""
"SURVEY","2016","JUN","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","11.5",""
"SURVEY","2016","JUN","","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.93",""
"SURVEY","2016","JUN","","STATE","MISSOURI","29","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.5",""
"SURVEY","2016","JUN","","STATE","MONTANA","30","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2016","JUN","","STATE","NEBRASKA","31","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.68",""
"SURVEY","2016","JUN","","STATE","NEBRASKA","31","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.58",""
"SURVEY","2016","JUN","","STATE","NEBRASKA","31","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.1",""
"SURVEY","2016","JUN","","STATE","NEW YORK","36","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.16",""
"SURVEY","2016","JUN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.9",""
"SURVEY","2016","JUN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.6",""
"SURVEY","2016","JUN","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.52",""
"SURVEY","2016","JUN","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.99",""
"SURVEY","2016","JUN","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","9.88",""
"SURVEY","2016","JUN","","STATE","OHIO","39","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.19",""
"SURVEY","2016","JUN","","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.6",""
"SURVEY","2016","JUN","","STATE","OREGON","41","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (S)",""
"SURVEY","2016","JUN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.31",""
"SURVEY","2016","JUN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2016","JUN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.48",""
"SURVEY","2016","JUN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.87",""
"SURVEY","2016","JUN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","9.52",""
"SURVEY","2016","JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","4.26",""
"SURVEY","2016","JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.1",""
"SURVEY","2016","JUN","","STATE","TEXAS","48","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.93",""
"SURVEY","2016","JUN","","STATE","TEXAS","48","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2016","JUN","","STATE","WISCONSIN","55","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.75",""
"SURVEY","2016","JUN","","STATE","WISCONSIN","55","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.66",""
"SURVEY","2016","JUN","","STATE","WISCONSIN","55","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.3",""
"SURVEY","2016","JUL","","STATE","ALABAMA","01","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2016","JUL","","STATE","ARIZONA","04","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2016","JUL","","STATE","ARKANSAS","05","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2016","JUL","","STATE","ARKANSAS","05","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.3",""
"SURVEY","2016","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2016","JUL","","STATE","COLORADO","08","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.64",""
"SURVEY","2016","JUL","","STATE","DELAWARE","10","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2016","JUL","","STATE","FLORIDA","12","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2016","JUL","","STATE","GEORGIA","13","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2016","JUL","","STATE","IDAHO","16","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2016","JUL","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.63",""
"SURVEY","2016","JUL","","STATE","ILLINOIS","17","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.5",""
"SURVEY","2016","JUL","","STATE","ILLINOIS","17","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.5",""
"SURVEY","2016","JUL","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.89",""
"SURVEY","2016","JUL","","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.7",""
"SURVEY","2016","JUL","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.55",""
"SURVEY","2016","JUL","","STATE","IOWA","19","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.32",""
"SURVEY","2016","JUL","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.1",""
"SURVEY","2016","JUL","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.44",""
"SURVEY","2016","JUL","","STATE","KANSAS","20","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.4",""
"SURVEY","2016","JUL","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.91",""
"SURVEY","2016","JUL","","STATE","KENTUCKY","21","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.6",""
"SURVEY","2016","JUL","","STATE","LOUISIANA","22","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2016","JUL","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.7",""
"SURVEY","2016","JUL","","STATE","MARYLAND","24","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2016","JUL","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.77",""
"SURVEY","2016","JUL","","STATE","MICHIGAN","26","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.21",""
"SURVEY","2016","JUL","","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.3",""
"SURVEY","2016","JUL","","STATE","MINNESOTA","27","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.47",""
"SURVEY","2016","JUL","","STATE","MINNESOTA","27","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.83",""
"SURVEY","2016","JUL","","STATE","MINNESOTA","27","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2016","JUL","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2016","JUL","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.5",""
"SURVEY","2016","JUL","","STATE","MISSOURI","29","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.59",""
"SURVEY","2016","JUL","","STATE","MISSOURI","29","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","10.5",""
"SURVEY","2016","JUL","","STATE","MONTANA","30","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2016","JUL","","STATE","MONTANA","30","","","","","","","00000000","","OATS","OATS - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED"," (D)",""
